มติ	m a 3 . t i ʔ 1
มติชน	m a 3 . t i 1 . t͡ɕʰ o n
มติมหาชน	m a 3 . t i 1 . m a 3 . h aː 4 . t͡ɕʰ o n
มน	m o n
มนตรี	m o n . t r iː
มนตร์	m o n
มนต์	m o n
มนุษย	m a 3 . n u t̚ 3 . s a 1 . j a 3 .
มนุษยชน	m a 3 . n u t̚ 3 . s a 1 . j a 3 . t͡ɕʰ o n
มนุษยธรรม	m a 3 . n u t̚ 3 . s a 1 . j a 3 . tʰ a m
มนุษยวิทยา	m a 3 . n u t̚ 3 . s a 1 . j a 3 . w i t̚ 3 . tʰ a 3 . j aː
มนุษยศาสตร์	m a 3 . n u t̚ 3 . s a 1 . j a 3 . s aː t̚ 1
มนุษยสัมพันธ์	m a 3 . n u t̚ 3 . s a 1 . j a 3 . s a m 4 . pʰ a n
มนุษย์	m a 3 . n u t̚ 3
มนุษย์กบ	m a 3 . n u t̚ 3 . k o p̚ 1
มนุษย์ต่างดาว	m a 3 . n u t̚ 3 . t aː ŋ 1 . d aː w
มนุษย์อวกาศ	m a 3 . n u t̚ 3 . ʔ a 1 . w a 3 . k aː t̚ 1
มบ	m o p 3
มรกต	m ɔː . r a 3 . k o t̚ 1
มรณกรรม	m ɔː . r a 3 . n a 3 . k a m
มรณบัตร	m ɔː . r a 3 . n a 3 . b a t̚ 1
มรณภาพ	m ɔː . r a 3 . n a 3 . pʰ aː p̚ 2
มรณะ	m ɔː . r a 3 . n a ʔ 3
มรดก	m ɔː . r a 3 . d o k̚ 1
มรรยาท	m a n . j aː t̚ 2
มรสุม	m ɔː . r a 3 . s u m 4
มฤค	m a 3 . r ɯ k̚ 3
มฤดก	m a 3 . r ɯ 3 . d o k̚ 1
มฤตยู	m a 3 . r ɯ t̚ 3 . t a 1 . j uː
มล	m o n
มลทิน	m o n . tʰ i n
มลพิษ	m o n . l a 3 . pʰ i t̚ 3
มลภาวะ	m o n . l a 3 . pʰ aː . w a ʔ 3
มลัก	m a 3 . l a k̚ 3
มลายู	m a 3 . l aː . j uː
มล่อน	m a 3 . l ɔː n 2
มวน	m u a̯ n
มวย	m u a̯ j
มวยปล้ำ	m u a̯ j . p l a m 2
มวยไทย	m u a̯ j . tʰ a j
มวล	m u a̯ n
มวลชน	m u a̯ n . t͡ɕʰ o n
มสาร	m a 3 . s aː n 4
มหกรรม	m a 3 . h a 1 . k a m
มหรสพ	m a 3 . h ɔː 4 . r a 3 . s o p̚ 1
มหัพภาค	m a 3 . h a p̚ 1 . pʰ aː k̚ 2
มหัศจรรย์	m a 3 . h a t̚ 1 . s a 1 . t͡ɕ a n
มหา	m a 3 . h aː 4
มหาชน	m a 3 . h aː 4 . t͡ɕʰ o n
มหาดเล็ก	m a 3 . h aː t̚ 1 . l e k̚ 3
มหาธาตุ	m a 3 . h aː 4 . tʰ aː t̚ 2
มหานคร	m a 3 . h aː 4 . n a 3 . kʰ ɔː n
มหาบัณฑิต	m a 3 . h aː 4 . b a n . d i t̚ 1
มหายาน	m a 3 . h aː 4 . j aː n
มหาราช	m a 3 . h aː 4 . r aː t̚ 2
มหาลัย	m a 3 . h aː 4 . l a j
มหาวิทยาลัย	m a 3 . h aː 4 . w i t̚ 3 . tʰ a 3 . j aː . l a j
มหาวิทยาลัยขอนแก่น	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . kʰ ɔː n 4 . k ɛ n 1
มหาวิทยาลัยมหิดล	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . m a 3 . h i 1 . d o n
มหาวิทยาลัยรามคำแหง	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . r aː m . kʰ a m . h ɛː ŋ 4
มหาวิทยาลัยศิลปากร	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . s i n 4 . l a 3 . p aː . k ɔː n
มหาวิทยาลัยสงขลานครินทร์	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . s o ŋ 4 . kʰ l aː 4 . n a 3 . kʰ a 3 . r i n
มหาวิทยาลัยสุโขทัยธรรมาธิราช	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . s u 1 . kʰ oː 4 . tʰ a j . tʰ a n . m aː . tʰ i 3 . r aː t 2
มหาวิทยาลัยเกษตรศาสตร์	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . k a 1 . s eː t 1 . s aː t 1
มหาวิทยาลัยเชียงใหม่	m a 3 . h aː 4 . w i t 3 . tʰ a 3 . j aː . l a j . c iː a ŋ . m a j 1
มหาศักราช	m a 3 . h aː 4 . s a k̚ 1 . k a 1 . r aː t̚ 1
มหาศาล	m a 3 . h aː 4 . s aː n 4
มหาสมุทร	m a 3 . h aː 4 . s a 1 . m u t̚ 1
มหาสารคาม	m a 3 . h aː 4 . s aː 4 . r a 3 . kʰ aː m
มหาเศรษฐี	m a 3 . h aː 4 . s eː t̚ 1 . tʰ iː 4
มหิตลาธิเบศร	m a 3 . h i 1 . t a 1 . l aː . tʰ i 3 . b eː t̚ 1
มหิบดี	m a 3 . h i 1 . b ɔː . d iː
มหิษี	m a 3 . h i 1 . s iː 4
มหึมา	m a 3 . h ɯ 1 . m aː
มอ	m ɔː
มอง	m ɔː ŋ
มองดู	m ɔː ŋ . d uː
มองว่า	m ɔː ŋ . w aː 2
มองหา	m ɔː ŋ . h aː 4
มองเห็น	m ɔː ŋ . h e n 4
มองโกเลีย	m ɔː ŋ . k oː . l i a̯
มอญ	m ɔː n
มอด	m ɔː t̚ 2
มอดูล	m ɔː . d uː n
มอน	m ɔː n
มอนิเตอร์	m ɔː . n i 3 . t ɤː 2
มอนเตเนโกร	m ɔː n . t eː . n eː . k r oː
มอนแทนา	m ɔ n . tʰ ɛː . n aː 2
มอบ	m ɔː p̚ 2
มอบหมาย	m ɔː p 2 . m aː j 4
มอบให้	m ɔː p̚ 2 . h a j 2
มอม	m ɔ m
มอมเมา	m ɔ m . m a w
มอริเชียส	m ɔː . r i 3 . t͡ɕʰ i a̯ s 3
มอริเตเนีย	m ɔː . r i 3 . t eː . n i a̯
มอลตา	m ɔ n . t aː 2
มอลโดวา	m ɔː n . d oː . w aː 2
มอสโก	m ɔː s 3 . k oː
มอเตอร์	m ɔː . t ɤː 2
มอเตอร์ไซค์	m ɔː . t ɤː . s a j
มอไซค์	m ɔː . s a j
มะ	m a ʔ 3
มะกรูด	m a 3 . k r uː t̚ 1
มะกอก	m a 3 . k ɔː k̚ 1
มะขวิด	m a 3 . kʰ w i t̚ 1
มะขาม	m a 3 . kʰ aː m 4
มะขามป้อม	m a 3 . kʰ aː m 4 . p ɔ m 2
มะงั่ว	m a 3 . ŋ u a̯ 2
มะงุมมะงาหรา	m a 3 . ŋ u m . m a 3 . ŋ aː . r aː 4
มะตะบะ	m a 3 . t a 1 . b a ʔ 1
มะตูม	m a 3 . t uː m
มะนาว	m a 3 . n aː w
มะนิลา	m a 3 . n i 3 . l aː
มะปราง	m a 3 . p r aː ŋ
มะพร้าว	m a 3 . pʰ r aː w 3
มะม่วง	m a 3 . m u a̯ ŋ 2
มะม่วงหิมพานต์	m a 3 . m u a̯ ŋ 2 . h i m 4 . m a 3 . pʰ aː n
มะยม	m a 3 . j o m
มะระ	m a 3 . r a ʔ 3
มะริด	m a 3 . r i t̚ 3
มะรืน	m a 3 . r ɯː n
มะรุม	m a 3 . r u m
มะละกอ	m a 3 . l a 3 . k ɔː
มะลิ	m a 3 . l i ʔ 3
มะเขือ	m a 3 . kʰ ɯ a̯ 4
มะเขือเทศ	m a 3 . kʰ ɯ a̯ 4 . tʰ eː t̚ 2
มะเดื่อ	m a 3 . d ɯ a̯ 1
มะเฟือง	m a 3 . f ɯ a̯ ŋ
มะเมีย	m a 3 . m i a̯
มะเรื่อง	m a 3 . r ɯ a̯ ŋ 2
มะเร็ง	m a 3 . r e ŋ
มะเส็ง	m a 3 . s e ŋ 4
มะแม	m a 3 . m ɛː
มะโรง	m a 3 . r oː ŋ
มะไฟ	m a 3 . f a j
มัก	m a k̚ 3
มักกะลีผล	m a k̚ 3 . k a 1 . l iː . pʰ o n 4
มักง่าย	m a k̚ 3 . ŋ aː j 2
มักจะ	m a k̚ 3 . t͡ɕ a ʔ 1
มัคคุเทศก์	m a k̚ 3 . kʰ u 3 . tʰ eː t̚ 2
มังกร	m a ŋ . k ɔː n
มังคุด	m a ŋ . kʰ u t̚ 3
มังสวิรัติ	m a ŋ . s a 1 . w i 3 . r a t̚ 3
มัจจุราช	m a t̚ 3 . t͡ɕ u 1 . r aː t̚ 2
มัจฉา	m a t̚ 3 . t͡ɕʰ aː 4
มัณฑะ	m a n . tʰ a 3
มัณฑะเลย์	m a n . d a 1 . l eː
มัด	m a t̚ 3
มัดจำ	m a t̚ 3 . t͡ɕ a m
มัตถลุงค์	m a t̚ 3 . tʰ a 1 . l u ŋ
มัตสยา	m a t̚ 3 . s a 1 . j aː 4
มัธยมศึกษา	m a t 3 . tʰ a 3 . j o m . s ɯ k 1 . s aː 4
มัธยมศึกษาตอนปลาย	m a t 3 . tʰ a 3 . j o m . s ɯ k 1 . s aː 4 . t ɔː n . p l aː j
มัน	m a n
มันฝรั่ง	m a n . f a 1 . r a ŋ 1
มันสมอง	m a n . s a 1 . m ɔː ŋ 4
มันส์	m a n
มันเทศ	m a n . tʰ eː t̚ 2
มันเสา	m a n . s a w 4
มัมมี่	m a m . m iː 2
มัลดีฟส์	m a l . d iː f 3
มัลติ	m a n . t i 1
มัลติมีเดีย	m a n . t i 1 . m iː . d iː a
มัลแวร์	m a l . w ɛː
มัว	m u a̯
มัวเมา	m u a̯ . m a w
มัสตาร์ด	m a s 3 . t aː t̚ 1
มัสมั่น	m a t̚ 3 . s a 1 . m a n 1
มัสยิด	m a t̚ 3 . s a 1 . j i t̚ 3
มัสสุ	m a t̚ 3 . s u ʔ 1
มั่ง	m a ŋ 2
มั่งคั่ง	m a ŋ 2 . kʰ a ŋ 2
มั่งมี	m a ŋ 2 . m iː
มั่น	m a n 2
มั่นคง	m a n 2 . kʰ o ŋ
มั่นใจ	m a n 2 . t͡ɕ a j
มั่วสุม	m u a̯ 2 . s u m 4
มั้ย	m a j 3
มา	m aː
มาก	m aː k̚ 2
มากกว่า	m aː k̚ 2 . k w aː 1
มากขึ้น	m aː k 2 . kʰ ɯ n 2
มากมาย	m aː k̚ 2 . m aː j
มากยิ่งขึ้น	m aː k 2 . j i ŋ 2 . kʰ ɯ n 2
มากเกินไป	m aː k 2 . k ɤː n . p a j
มาจาก	m aː . c aː k 1
มาซิโดเนีย	m aː . s i 3 . d oː . n i a̯
มาด	m aː t̚ 2
มาดริด	m aː . d r i t̚ 1
มาดากัสการ์	m aː . d aː . k a s 3 . k aː 2
มาตร	m aː t 2
มาตรการ	m aː t̚ 2 . t r a 1 . k aː n
มาตรฐาน	m aː t̚ 2 . t r a 1 . tʰ aː n 4
มาตรฐานสากล	m aː t 2 . t r a 1 . tʰ aː n 4 . s aː 4 . k o n
มาตรฐานอุตสาหกรรม	m aː t 2 . t r a 1 . tʰ aː n 4 . ʔ u t 1 . s aː 4 . h a 1 . k a m
มาตรา	m aː t̚ 2 . t r aː
มาตราส่วน	m aː t̚ 2 . t r aː . s u a̯ n 1
มาตุ	m aː . t u ʔ 1
มาตุฆาต	m aː . t u 1 . kʰ aː t̚ 2
มาตุลา	m aː . t u 1 . l aː
มาถึง	m aː . tʰ ɯ ŋ 4
มานะ	m aː . n a 3
มานุษยวิทยา	m aː . n u t̚ 3 . s a 1 . j a 3 . w i t̚ 3 . tʰ a 3 . j aː
มาบ	m aː p̚ 2
มาม่า	m aː . m aː 2
มายองเนส	m aː . j ɔ ŋ . n e s 3
มายัง	m aː . j a ŋ
มายา	m aː . j aː
มายากล	m aː . j aː . k o n
มายาคติ	m aː . j aː . kʰ a 3 . t i ʔ 1
มาร	m aː n
มารดา	m aː n . d aː
มารผจญ	m aː n . pʰ a 1 . t͡ɕ o n
มารยาท	m aː . r a 3 . j aː t̚ 2
มารวิชัย	m aː . r a 3 . w i 3 . t͡ɕʰ a j
มาราธอน	m aː . r aː . tʰ ɔ n
มาร์ค	m aː k 2
มาลย์	m aː n
มาลา	m aː . l aː
มาลาวี	m aː . l aː . w iː
มาลี	m aː . l iː
มาศ	m aː t̚ 2
มาส	m aː t̚ 2
มาสู่	m aː . s uː 1
มาห์	m aː
มาเก๊า	m aː . k a w 3
มาเฟีย	m aː . f i a̯
มาเลเซีย	m aː . l eː . s i a̯
มาโดยตลอด	m aː . d oː j . t a 1 . l ɔː t 1
มิ	m i ʔ 3
มิ.ย.	m i 3 . j ɔː
มิค	m i k̚ 3
มิคะ	m i 3 . kʰ a ʔ 3
มิจฉาทิฐิ	m i t̚ 3 . t͡ɕʰ aː 4 . tʰ i t̚ 3 . tʰ i ʔ 1
มิชิแกน	m i 3 . t͡ɕʰ i 3 . k ɛː n
มิด	m i t̚ 3
มิต	m i t 3
มิตร	m i t̚ 3
มิตรภาพ	m i t̚ 3 . t r a 1 . pʰ aː p̚ 2
มิติ	m i 3 . t i ʔ 1
มิถุนา	m i 3 . tʰ u 1 . n aː
มิถุนายน	m i 3 . tʰ u 1 . n aː . j o n
มินนิโซตา	m i n . n i 3 . s oː . t aː 2
มินิ	m i 3 . n i 3
มินิคอมพิวเตอร์	m i 3 . n i 3 . kʰ ɔː m . pʰ i w . t ɤː 2
มิลลิเมตร	m i n . l i 3 . m eː t 3
มิวนิก	m i w . n i k̚ 1
มิสซิสซิปปี	m i s 3 . s i s 3 . s i p̚ 3 . p iː 2
มิสซูรี	m i s 3 . s uː . r iː 2
มิเตอร์	m i 3 . t ɤː 2
มิใช่	m i 3 . c a j 2
มิได้	m i 3 . d aː j 2
มี	m iː
มีความจำเป็น	m iː . kʰ w aː m . c a m . p e n
มีความยินดี	m iː . kʰ w aː m . j i n . d iː
มีความรู้	m iː . kʰ w aː m . r uː 3
มีความสำคัญ	m iː . kʰ w aː m . s a m 4 . kʰ a n
มีคุณค่า	m iː . kʰ u n . kʰ aː 2
มีค่า	m iː . kʰ aː 2
มีชีวิต	m iː . t͡ɕʰ iː . w i t̚ 3
มีชู้	m iː . t͡ɕʰ uː 3
มีด	m iː t̚ 2
มีดพับ	m iː t̚ 2 . pʰ a p̚ 3
มีดโกน	m iː t̚ 2 . k oː n
มีท้อง	m iː . tʰ ɔː ŋ 3
มีน	m iː n
มีนา	m iː . n aː
มีนาคม	m iː . n aː . kʰ o m
มีบทบาท	m iː . b o t 1 . b aː t 1
มีประสบการณ์	m iː . p r a 1 . s o p 1 . k aː n
มีประสิทธิภาพ	m iː . p r a 1 . s i t 1 . tʰ i 3 . pʰ aː p 2
มีประโยชน์	m iː . p r a 1 . j oː t 1
มีปัญหา	m iː . p a n . h aː 4
มีผล	m iː . pʰ o n 4
มีผลกระทบ	m iː . pʰ o n 4 . k r a 1 . tʰ o p 3
มีผลต่อ	m iː . pʰ o n 4 . t ɔː 1
มีผลบังคับใช้	m iː . pʰ o n 4 . b a ŋ . kʰ a p̚ 3 . t͡ɕʰ a j 3
มีพิษ	m iː . pʰ i t 3
มีระดับ	m iː . r a 3 . d a p 1
มีระบบ	m iː . r a 3 . b o p 1
มีราคา	m iː . r aː . kʰ aː
มีฤทธิ์	m iː . r i t̚ 3
มีส่วน	m iː . s uː a n 1
มีส่วนช่วย	m iː . s uː a n 1 . c uː a j 2
มีอายุ	m iː . ʔ aː . j u 3
มีอำนาจ	m iː . ʔ a m . n aː t 2
มีอิสระ	m iː . ʔ i t 1 . s a 1 . r a 1
มีเงิน	m iː . ŋ ɤ n
มีเพศสัมพันธ์	m iː . pʰ eː t̚ 2 . s a m 4 . pʰ a n
มีเสียง	m iː . s iː a ŋ 4
มีเหตุผล	m iː . h eː t 1 . pʰ o n 4
มีแนวโน้ม	m iː . n ɛː w . n oː m 3
มีแผน	m iː . pʰ ɛː n 4
มีโชค	m iː . t͡ɕʰ oː k̚ 2
มีโอกาส	m iː . ʔ oː . k aː t 1
มึง	m ɯ ŋ
มึน	m ɯ n
มืด	m ɯː t̚ 2
มืดฟ้ามัวดิน	m ɯː t̚ 2 . f aː 3 . m u a̯ . d i n
มืดแปดด้าน	m ɯː t̚ 2 . p ɛː t̚ 1 . d aː n 2
มือ	m ɯː
มือถือ	m ɯː . tʰ ɯː 4
มือปืน	m ɯː . p ɯː n
มือสมัครเล่น	m ɯː . s a 1 . m a k̚ 1 . l e n 2
มืออาชีพ	m ɯː . ʔ aː . t͡ɕʰ iː p̚ 2
มือใหม่	m ɯː . m a j 1
มื้อ	m ɯː 3
มุก	m u k̚ 3
มุกดา	m u k̚ 3 . d aː
มุกดาหาร	m u k̚ 3 . d aː . h aː n 4
มุข	m u k̚ 3
มุขมนตรี	m u k̚ 3 . kʰ a 1 . m o n . t r iː
มุขยประโยค	m u k̚ 3 . kʰ a 1 . j a 3 . p r a 1 . j oː k̚ 1
มุง	m u ŋ
มุด	m u t̚ 3
มุม	m u m
มุมฉาก	m u m . t͡ɕʰ aː k̚ 1
มุมป้าน	m u m . p aː n 2
มุมมอง	m u m . m ɔː ŋ
มุมแหลม	m u m . l ɛː m 4
มุมไบ	m u m . b a j
มุสลิม	m u t̚ 3 . s a 1 . l i m
มุสิก	m u 3 . s i k 1
มุ่ง	m u ŋ 2
มุ่งมั่น	m u ŋ 2 . m a n 2
มุ่งมาด	m u ŋ 2 . m aː t̚ 2
มุ่งหน้า	m u ŋ 2 . n aː 2
มุ่งหวัง	m u ŋ 2 . w a ŋ 4
มุ่งเน้น	m u ŋ 2 . n eː n 3
มุ้ง	m u ŋ 3
มูก	m uː k̚ 2
มูตร	m uː t̚ 2
มูล	m uː n
มูลค่า	m uː n . l a 3 . kʰ aː 2
มูลค่าเพิ่ม	m uː n . kʰ aː 2 . pʰ ɤː m 2
มูลนิธิ	m uː n . l a 3 . n i 3 . tʰ i ʔ 3
มูส	m uː s 2
มเหสี	m a 3 . h eː 4 . s iː 4
มโน	m a 3 . n oː
มโนกรรม	m a 3 . n oː . k a m
มโนคติ	m a 3 . n oː . kʰ a 3 . t i ʔ 1
มโนทัศน์	m a 3 . n oː . tʰ a t̚ 3
มโนธรรม	m a 3 . n oː . tʰ a m
มโหรี	m a 3 . h oː 4 . r iː
ม็อบ	m ɔ p̚ 3
ม่วง	m u a̯ ŋ 2
ม่อง	m ɔ ŋ 2
ม่องเท่ง	m ɔ ŋ 2 . tʰ e ŋ 2
ม่อน	m ɔ n 2
ม่าน	m aː n 2
ม่านตา	m aː n 2 . t aː
ม่าย	m aː j 2
ม้ง	m o ŋ 3
ม้วน	m u a̯ n 3
ม้วย	m u a̯ j 3
ม้า	m aː 3
ม้านั่ง	m aː 3 . n a ŋ 2
ม้าน้ำ	m aː 3 . n aː m 3
ม้าม	m aː m 3
ม้ามืด	m aː 3 . m ɯː t̚ 2
ม้าลาย	m aː 3 . l aː j
ม้าหมุน	m aː 3 . m u n 4
ม้าเร็ว	m aː 3 . r e w
ม้าใช้	m aː 3 . t͡ɕʰ a j 3
ยก	j o k̚ 3
ยกกระบัตร	j o k̚ 3 . k r a 1 . b a t̚ 1
ยกขึ้น	j o k 3 . kʰ ɯ n 2
ยกตัวอย่าง	j o k 3 . t uː a . j aː ŋ 1
ยกตัวอย่างเช่น	j o k 3 . t uː a . j aː ŋ 1 . c eː n 2
ยกทรง	j o k̚ 3 . s o ŋ
ยกบัตร	j o k̚ 3 . k a 1 . b a t̚ 1
ยกย่อง	j o k̚ 3 . j ɔ ŋ 2
ยกเลิก	j o k̚ 3 . l ɤː k̚ 2
ยกเว้น	j o k̚ 3 . w e n 3
ยง	j o ŋ
ยชญา	j ɔː . c a 3 . j aː
ยนต์	j o n
ยมทูต	j o m . m a 3 . tʰ uː t̚ 2
ยล	j o n
ยวน	j u a̯ n
ยวบ	j u a̯ p̚ 2
ยศ	j o t̚ 3
ยอ	j ɔː
ยอก	j ɔː k̚ 2
ยอง	j ɔː ŋ
ยอด	j ɔː t̚ 2
ยอดขาย	j ɔː t̚ 2 . kʰ aː j 4
ยอดรวม	j ɔː t̚ 2 . r u a̯ m
ยอดเขา	j ɔː t̚ 2 . kʰ a w 4
ยอดเงิน	j ɔː t̚ 2 . ŋ ɤː n
ยอดเยี่ยม	j ɔː t̚ 2 . j i a̯ m 2
ยอดไม้	j ɔː t̚ 2 . m a j 3
ยอม	j ɔː m
ยอมความ	j ɔː m . kʰ w aː m
ยอมรับ	j ɔː m . r a p̚ 3
ยอมแพ้	j ɔː m . pʰ ɛː 3
ยะลา	j a 3 . l aː
ยักข์	j a k̚ 3
ยักยอก	j a k̚ 3 . j ɔː k̚ 2
ยักษ์	j a k̚ 3
ยักษ์ปักหลั่น	j a k̚ 3 . p a k̚ 1 . l a n 1
ยักษ์มักกะสัน	j a k̚ 3 . m a k̚ 3 . k a 1 . s a n 4
ยัง	j a ŋ
ยังคง	j a ŋ . kʰ o ŋ
ยังผล	j a ŋ . pʰ o n 4
ยังมี	j a ŋ . m iː
ยังอยู่	j a ŋ . j uː 1
ยังไง	j a ŋ . ŋ a j
ยัญ	j a n
ยัด	j a t̚ 3
ยัติภังค์	j a t̚ 3 . t i 1 . pʰ a ŋ
ยัน	j a n
ยันต์	j a n
ยับ	j a p̚ 3
ยับยั้ง	j a p̚ 3 . j a ŋ 3
ยั่งยืน	j a ŋ 2 . j ɯː n
ยั่วเย้า	j u a̯ 2 . j a w 3
ยั้ง	j a ŋ 3
ยา	j aː
ยาก	j aː k̚ 2
ยากจน	j aː k̚ 2 . t͡ɕ o n
ยากันยุง	j aː . k a n . j u ŋ
ยาขัด	j aː . kʰ a t 1
ยาฆ่าแมลง	j aː . kʰ aː 2 . m a 3 . l ɛː ŋ
ยาง	j aː ŋ
ยางมะตอย	j aː ŋ . m a 3 . t ɔ j
ยางลบ	j aː ŋ . l o p̚ 3
ยางใน	j aː ŋ . n a j
ยาจก	j aː . t͡ɕ o k̚ 1
ยาชา	j aː . t͡ɕʰ aː
ยาดม	j aː . d o m
ยาตรา	j aː t̚ 2 . t r aː
ยาถ่าย	j aː . tʰ aː j 1
ยาทาเล็บ	j aː . tʰ aː . l e p̚ 3
ยาน	j aː n
ยานพาหนะ	j aː n . pʰ aː . h a 1 . n a ʔ 3
ยานมาศ	j aː n . n a 3 . m aː t̚ 2
ยานอนหลับ	j aː . n ɔː n . l a p̚ 1
ยานอวกาศ	j aː n . ʔ a 1 . w a 3 . k aː t̚ 1
ยานัตถุ์	j aː . n a t̚ 3
ยาบ้า	j aː . b aː 2
ยาปฏิชีวนะ	j aː . p a 1 . t i 1 . t͡ɕʰ iː . w a 3 . n a ʔ 3
ยาปราบศัตรูพืช	j aː . p r aː p 1 . s a t 1 . t r uː . pʰ ɯː t 2
ยาพิษ	j aː . pʰ i t̚ 3
ยาม	j aː m
ยามา	j aː . m aː
ยาม้า	j aː . m aː 3
ยาย	j aː j
ยาว	j aː w
ยาวนาน	j aː w . n aː n
ยาสระผม	j aː . s a 1 . pʰ o m 4
ยาสลบ	j aː . s a 1 . l o p̚ 1
ยาสีฟัน	j aː . s iː 4 . f a n
ยาสูบ	j aː . s uː p̚ 1
ยาหม่อง	j aː . m ɔ ŋ 1
ยาหยี	j aː . j iː 4
ยาเบื่อ	j aː . b ɯ a̯ 1
ยาเม็ด	j aː . m e t̚ 3
ยาเสพติด	j aː . s eː p̚ 1 . t i t̚ 1
ยาเสพย์ติด	j aː . s eː p̚ 1 . t i t̚ 1
ยาแก้ปวด	j aː . k ɛː 2 . p u a̯ t̚ 1
ยาแก้ไอ	j aː . k ɛː 2 . ʔ a j
ยาแดง	j aː . d ɛː ŋ
ยำ	j a m
ยำเกรง	j a m . k r eː ŋ
ยิง	j i ŋ
ยิน	j i n
ยินดี	j i n . d iː
ยินดีต้อนรับ	j i n . d iː . t ɔː n 2 . r a p̚ 3
ยินยอม	j i n . j ɔː m
ยิบ	j i p̚ 3
ยิปซัม	j i p̚ 3 . s a m 2
ยิม	j i m
ยิมนาสติก	j i m . n aː s 3 . t i k̚ 1
ยิว	j i w
ยิหวา	j i 3 . w aː 4
ยิ่ง	j i ŋ 2
ยิ่งกว่านั้น	j i ŋ 2 . k w aː 1 . n a n 3
ยิ่งขึ้น	j i ŋ 2 . kʰ ɯ n 2
ยิ่งขึ้นไป	j i ŋ 2 . kʰ ɯ n 2 . p a j
ยิ่งยวด	j i ŋ 2 . j uː a t 2
ยิ้ม	j i m 3
ยิ้มแย้มแจ่มใส	j i m 3 . j ɛː m 3 . t͡ɕ ɛ m 1 . s a j 4
ยี	j iː
ยีน	j iː n
ยีนส์	j iː n
ยีราฟ	j iː . r aː p̚ 3
ยีสต์	j iː s 3
ยี่	j iː 2
ยี่สิบ	j iː 2 . s i p̚ 1
ยี่หร่า	j iː 2 . r aː 1
ยี่ห้อ	j iː 2 . h ɔː 2
ยี่โถ	j iː 2 . tʰ oː 4
ยึกยัก	j ɯ k̚ 3 . j a k̚ 3
ยึด	j ɯ t̚ 3
ยึดมั่น	j ɯ t̚ 3 . m a n 2
ยึดอำนาจ	j ɯ t̚ 3 . ʔ a m . n aː t̚ 2
ยืด	j ɯː t̚ 2
ยืดหยุ่น	j ɯː t̚ 2 . j u n 1
ยืดอายุ	j ɯː t 2 . ʔ aː . j u 3
ยืน	j ɯː n
ยืนยัน	j ɯː n . j a n
ยืม	j ɯː m
ยื่น	j ɯː n 2
ยื้อ	j ɯː 3
ยุ	j u ʔ 3
ยุกต์	j u k̚ 3
ยุค	j u k̚ 3
ยุง	j u ŋ
ยุติธรรม	j u t̚ 3 . t i 1 . tʰ a m
ยุทธ	j u t 3 . tʰ a 3
ยุทธศาสตร์	j u t̚ 3 . tʰ a 3 . s aː t̚ 1
ยุบ	j u p̚ 3
ยุโรป	j u 3 . r oː p̚ 1
ยุ่ง	j u ŋ 2
ยุ่งยาก	j u ŋ 2 . j aː k 2
ยุ่งเหมือนยุงตีกัน	j u ŋ 2 . m ɯ a̯ n 4 . j u ŋ . t iː . k a n
ยุ่งเหยิง	j u ŋ 2 . j ɤː ŋ 4
ยุ่น	j u n 2
ยุ่ย	j u j 2
ยู	j uː
ยูกันดา	j uː . k a n . d aː 2
ยูง	j uː ŋ
ยูทาห์	j uː . tʰ aː 2
ยูนิกซ์	j uː . n i k 3
ยูนิคอร์น	j uː . n i 3 . kʰ ɔː n
ยูนิเวอร์แซล	j uː . n i 3 . w ɤː . s ɛː n
ยูริก	j uː . r i k 3
ยูเครน	j uː . kʰ r eː n
ยูเทิร์น	j uː . tʰ ɤː n
ยูเนสโก	j uː . n eː t 2 . k oː
ยูเรเชีย	j uː . r eː . t͡ɕʰ i a̯
ยูเรเนียม	j uː . r eː . n i a̯ m 2
ยูเอ็น	j uː . ʔ e n
ยูโกสลาเวีย	j uː . k oː . s a 1 . l aː . w i a̯
ยูโด	j uː . d oː
